first_name,last_name,price,above_100
Jazlynn,Blevins,40.91,False
Emerson,Houston,63.91,False
Mathew,Davis,65.98,False
Dalton,Quinn,15.84,False
Miya,Villarreal,27.31,False
Karlie,Sellers,14.49,False
Rishi,Fitzpatrick,93.28,False
Elena,Summers,97.74,False
Ernesto,Hartman,63.65,False
Reagan,Ho,63.32,False
Ximena,Barrett,78.1,False
George,Villa,52.55,False
Jamarion,Love,86.52,False
Dorian,Acosta,61.41,False
Amari,Houston,74.4,False
Waylon,Stephenson,88.62,False
Desirae,Lozano,65.19,False
Rene,Suarez,97.18,False
Lilian,Blackburn,11.27,False
Laney,Walsh,69.07,False
Emmy,Jordan,7.46,False
Randall,Bolton,24.74,False
Isaias,Cantrell,77.17,False
Sage,Larson,78.14,False
Isai,Hicks,44.44,False
Kiley,Roberts,33.57,False
Frida,Bradshaw,76.55,False
Kasey,Payne,76.42,False
Ty,Gilbert,60.0,False
Cora,Villa,0.57,False
Omar,Hampton,92.17,False
Rachael,Cardenas,85.49,False
Chandler,Solis,34.76,False
Jacoby,Wilkins,46.68,False
Elliana,Mckinney,88.91,False
Libby,Fletcher,93.47,False
Antwan,Hayes,84.6,False
Rhett,Hayes,0.62,False
Adrien,Hess,59.13,False
Daniela,Webster,2.62,False
Aliza,Rice,12.72,False
Brylee,Kent,42.27,False
Kendrick,Lane,19.35,False
Dillan,Little,51.11,False
Micheal,Shea,84.67,False
Mareli,Sellers,90.36,False
Monserrat,Watson,16.47,False
Agustin,Powers,18.85,False
Simone,Valentine,67.41,False
Jocelyn,Villarreal,18.11,False
Coby,Myers,41.08,False
Myles,Bush,77.04,False
River,Adams,48.36,False
Fletcher,Landry,24.72,False
Eve,Donaldson,5.63,False
Lesly,Vance,84.79,False
Elliot,Kidd,53.66,False
Demarcus,Blevins,71.22,False
Colin,Hardin,93.85,False
Rylan,Bonilla,75.69,False
Alvaro,Foster,89.98,False
Dangelo,Reeves,64.27,False
Slade,Crosby,1.57,False
Adrian,Greer,51.57,False
Antwan,Schmitt,92.12,False
Issac,Lucas,72.68,False
Adan,Buckley,56.78,False
Asher,Best,49.1,False
Eduardo,Palmer,10.8,False
Karen,Key,3.67,False
Joyce,Mcgrath,39.6,False
Miya,Farmer,96.38,False
Luna,Brady,30.29,False
Nash,Floyd,38.48,False
Eden,Santiago,17.7,False
Harley,Novak,98.23,False
Aarav,Lopez,89.69,False
Max,Cox,92.81,False
Toby,Haley,67.52,False
Saul,Swanson,76.01,False
Frederick,Jefferson,97.23,False
Yair,Figueroa,5.24,False
Esmeralda,Ware,20.36,False
Olive,Ruiz,91.52,False
Lucille,Waller,56.72,False
Dillan,Stuart,76.47,False
Kole,Hunter,72.29,False
Kailey,Estrada,77.82,False
Jonathon,Blankenship,34.4,False
Denise,Hines,77.98,False
Casey,Khan,69.58,False
Conner,Castro,24.31,False
Damion,Morgan,26.38,False
Carlos,Clarke,51.62,False
Freddy,Bernard,5.12,False
Saige,Cook,86.26,False
Mohammed,Maxwell,15.15,False
Jonathan,Hayes,56.34,False
Jensen,Blair,36.03,False
Pablo,Williamson,97.41,False
Lillian,Deleon,24.03,False
Luciana,Sanford,51.36,False
Curtis,Ingram,77.31,False
Ryan,Mcclain,79.45,False
Gavyn,Mclean,3.37,False
Xavier,Pennington,30.12,False
Kali,Washington,48.03,False
Araceli,Torres,54.64,False
Sabrina,Huber,41.86,False
Gaige,Blankenship,66.97,False
Miriam,Blackwell,36.49,False
Willie,Hubbard,1.21,False
Alfred,Gamble,25.03,False
Reyna,Cooper,15.77,False
Casey,Knox,2.56,False
Alfredo,Arellano,69.46,False
London,Mathis,25.18,False
Alissa,Shepherd,21.66,False
Killian,Parks,42.33,False
Tristan,Parker,78.52,False
Camilla,Kirk,27.86,False
Carley,Hernandez,74.32,False
Cannon,Lester,16.61,False
Nelson,Farrell,99.8,False
Dominick,Snow,4.31,False
Ansley,Zavala,46.32,False
Jeramiah,Oconnor,75.98,False
Elijah,Adkins,51.3,False
Keshawn,Conrad,77.05,False
Solomon,Hughes,20.6,False
Claire,Boyer,48.78,False
Darwin,Mcconnell,84.06,False
Rene,Golden,87.87,False
Jair,Owens,35.21,False
Jada,Booth,84.47,False
Ana,Briggs,66.46,False
Alessandro,Mcpherson,48.9,False
Elsie,Mejia,94.83,False
Emmanuel,Sims,54.04,False
Zachariah,Zamora,16.8,False
Monserrat,Werner,71.26,False
Dominique,Valenzuela,44.17,False
Jazlene,Brewer,41.17,False
Jaiden,Carson,56.4,False
Willie,Aguirre,99.12,False
Diego,Reyes,82.15,False
Jax,Cuevas,2.02,False
Gemma,Mcknight,7.14,False
Simon,Hoover,85.1,False
Mauricio,Hart,62.31,False
Alexus,Rivas,65.41,False
Alijah,Spence,84.81,False
Reyna,Meadows,34.81,False
Jessica,Sparks,82.04,False
Darion,Arias,65.13,False
Natalia,Jefferson,63.61,False
Liam,Tanner,97.9,False
Layne,Pena,37.52,False
Selah,Guzman,98.75,False
Pablo,Stafford,75.94,False
Lane,Duran,69.88,False
Noelle,Roberson,62.42,False
Rachael,Petty,58.42,False
Enrique,Moses,32.56,False
Mekhi,Gregory,38.96,False
Trevin,Mcclain,24.77,False
Mckayla,Mercer,18.82,False
Rudy,Steele,26.68,False
Nevaeh,Villegas,33.94,False
Isabell,Bartlett,60.83,False
Kenley,Morales,56.39,False
Celeste,Lyons,11.63,False
Kelton,Fitzpatrick,99.87,False
Jacoby,Kennedy,6.61,False
Dennis,Quinn,30.31,False
Hope,Mccormick,21.77,False
Franco,Calhoun,95.51,False
Emelia,Floyd,29.95,False
Lilianna,Andrade,91.95,False
Gauge,Lutz,99.64,False
Adalynn,Gaines,51.52,False
Jack,Andersen,50.52,False
Peyton,Weber,47.25,False
Brynn,Brewer,63.69,False
Jaiden,Gilmore,28.67,False
Jerimiah,Holland,42.23,False
Annabella,White,98.05,False
Jade,Rosario,48.04,False
Precious,Pope,53.8,False
Aimee,Whitehead,58.57,False
Triston,Morrison,62.25,False
Stella,Haynes,60.48,False
Tatiana,Bowen,77.95,False
Morgan,Webster,49.27,False
Anya,Mcfarland,94.81,False
Beckham,Stuart,0.28,False
Reese,Livingston,15.55,False
Devon,Duke,75.21,False
Nicholas,Swanson,16.96,False
Giovanna,Flynn,72.66,False
Kaliyah,Maxwell,97.75,False
Malachi,Campos,67.9,False
Justus,Guzman,65.73,False
Kane,Mata,23.97,False
Carmen,Harrison,54.87,False
Gisselle,Clements,34.55,False
Mylie,Reyes,84.87,False
Drake,Jacobson,10.25,False
Erick,Cruz,57.78,False
Abagail,Holmes,49.5,False
Augustus,Dyer,26.29,False
Turner,Brandt,8.81,False
Rohan,Decker,87.52,False
Gabriel,Phelps,74.59,False
Parker,Ball,81.86,False
Gabriel,Hurst,85.9,False
Brittany,Guerrero,64.35,False
Emery,Kline,49.26,False
Rowan,Martinez,26.58,False
Patricia,Wolf,53.79,False
Serena,Mann,1.49,False
Shane,Cunningham,30.11,False
Emely,Li,15.87,False
Eduardo,Duncan,76.1,False
Paloma,Little,6.4,False
Jadiel,Holder,54.17,False
Alena,Rhodes,95.13,False
Gisselle,Montgomery,73.97,False
Jamiya,Jacobson,13.26,False
Kamila,Coleman,45.42,False
Alec,Greene,57.36,False
Jakobe,Ferrell,43.97,False
Kailyn,Mejia,20.5,False
Kaylin,Moody,5.77,False
Leonard,Cuevas,71.15,False
Jamison,Hines,57.43,False
Spencer,Durham,6.84,False
Martha,Pace,31.93,False
Sophia,Singleton,61.68,False
Emanuel,Carroll,65.13,False
Zayne,Erickson,31.75,False
Maurice,Hayes,86.56,False
Atticus,Burke,33.54,False
Kadyn,Ward,10.45,False
Braylen,Jimenez,82.63,False
John,Little,39.32,False
Giana,Leach,55.69,False
Kyler,Mccullough,79.13,False
Lydia,Finley,98.1,False
Ana,Moran,31.97,False
Angelique,Washington,21.83,False
Moises,Wade,97.74,False
Kyan,Lindsey,89.39,False
Alison,Hawkins,13.05,False
Freddy,Rivers,34.53,False
Piper,Barron,6.03,False
Terrell,Mercado,12.95,False
Clark,Snow,15.21,False
Bryanna,Wilkins,66.25,False
Johanna,Griffith,64.49,False
Mateo,Garrett,22.13,False
Saul,Bolton,21.05,False
Kali,Brooks,91.94,False
Vance,Guzman,32.6,False
Isiah,Frazier,13.32,False
Ernest,Montgomery,1.57,False
Thomas,Perry,3.44,False
Abraham,Day,78.94,False
Ellis,Bates,17.45,False
Gaven,Mullen,45.25,False
Shyann,Mckay,22.93,False
Ray,Cervantes,11.88,False
Mohammed,Elliott,64.05,False
Kali,Sullivan,73.77,False
Maci,Cooper,53.76,False
Dulce,Roth,84.74,False
Antwan,Murray,47.14,False
Karissa,Baxter,40.91,False
Kamila,Pierce,32.4,False
Rogelio,Berg,19.75,False
Conner,Atkins,62.99,False
Ashly,Burton,20.73,False
Briana,Cameron,49.67,False
Tessa,Cochran,87.3,False
Giada,Palmer,70.88,False
Emmalee,Marsh,13.4,False
Angelique,Winters,37.73,False
Alani,Mcclain,0.78,False
Alayna,Fritz,84.25,False
Anna,Holder,60.46,False
Craig,Calderon,3.45,False
Mercedes,Huerta,13.64,False
Isla,Smith,1.84,False
Joe,Harrison,95.73,False
Aliana,Church,36.28,False
Leanna,Mcintosh,53.24,False
Fatima,Yu,57.24,False
Eliezer,Sosa,69.87,False
Paula,Erickson,43.49,False
Amirah,Sawyer,0.11,False
Sanaa,Guzman,7.37,False
Gideon,Johns,53.36,False
Kenya,Campbell,59.8,False
Cash,Spencer,61.5,False
Paola,Ewing,49.28,False
Kaelyn,Irwin,0.47,False
Ari,Casey,94.46,False
Harmony,Guerrero,27.43,False
Lexi,Parks,7.36,False
Kenzie,Hill,18.2,False
Axel,Underwood,4.63,False
Shamar,Moyer,27.17,False
Karley,Gallegos,74.68,False
Irene,Gardner,52.11,False
Micah,Lyons,32.37,False
Lauryn,Moyer,46.28,False
Giovani,Meza,54.11,False
Joseph,Mckenzie,72.05,False
Elyse,Moore,60.94,False
Gideon,Stone,34.41,False
Logan,Madden,36.41,False
Quinn,Buck,66.21,False
Kristina,Hammond,40.05,False
Regan,Joyce,80.24,False
Sincere,Vaughan,51.1,False
Benjamin,Roy,47.7,False
Osvaldo,Pacheco,91.35,False
Jeremiah,Fleming,3.5,False
Darian,Travis,75.97,False
Immanuel,Jackson,63.1,False
Bailey,Cardenas,37.47,False
Raegan,Gibbs,46.7,False
Denisse,Osborne,73.12,False
Kameron,Wood,44.18,False
Rishi,Raymond,30.92,False
Connor,Baird,78.3,False
Skylar,Lloyd,34.74,False
Darrell,Barrera,79.51,False
Viviana,Werner,99.23,False
Marvin,Perez,37.12,False
Madeline,Santiago,32.09,False
Cannon,Klein,94.75,False
Konner,Livingston,12.52,False
Dulce,Michael,62.31,False
Camilla,Huerta,16.99,False
Pierce,Donovan,70.08,False
Sebastian,Meadows,2.6,False
Kimberly,Herring,22.66,False
Maci,Glenn,47.37,False
Ruben,Sparks,28.66,False
Aliyah,Tapia,32.76,False
Sylvia,Estes,87.29,False
Colten,Shaw,31.07,False
Madyson,Ramirez,26.02,False
Malakai,Walls,35.82,False
Miriam,Atkins,10.83,False
Wade,Jefferson,54.48,False
Laylah,Campbell,86.85,False
Matias,Freeman,11.33,False
Abby,Braun,54.12,False
Efrain,Wade,88.42,False
Braedon,Dodson,15.37,False
Duncan,Hester,47.49,False
Carl,Roth,18.6,False
Britney,Higgins,47.54,False
Shea,Mercado,65.39,False
Urijah,Wall,74.94,False
Alexandria,Potter,9.04,False
Ahmed,Pace,28.01,False
Libby,Bird,42.65,False
Cornelius,Walker,45.21,False
Lainey,Barnett,62.91,False
Esteban,Holder,88.39,False
Devan,Gomez,39.73,False
Collin,Davenport,23.92,False
Denise,Campbell,28.12,False
Tiana,Macias,8.21,False
Nadia,Gray,61.17,False
Ada,Mitchell,37.08,False
Adelyn,Haas,13.16,False
Byron,Burns,7.95,False
Drake,Murphy,7.04,False
Brenda,Shea,27.75,False
Morgan,Navarro,74.27,False
Cheyenne,Oconnell,1.15,False
Yamilet,Rojas,4.22,False
Kaylynn,Archer,5.86,False
Maritza,Wilkerson,65.42,False
Kaiya,Hogan,10.42,False
Steve,Sosa,40.41,False
Nathan,Mcintyre,52.7,False
Nathaly,Norris,43.07,False
Shyanne,Fisher,0.59,False
Noe,Monroe,68.43,False
Iliana,Erickson,98.51,False
Brisa,Copeland,49.81,False
Keyon,Patrick,61.94,False
Dalton,Christian,90.78,False
Trace,Duarte,41.88,False
Andy,Nielsen,13.25,False
Russell,Bowers,20.23,False
Kenley,Oconnor,6.66,False
Shaylee,Holt,50.68,False
Alyson,Jacobson,76.37,False
Jaime,Carrillo,93.53,False
Cristopher,Bentley,37.87,False
Dale,Odom,66.13,False
Lorelei,Johns,14.31,False
Alec,Cole,62.14,False
Tristen,Hood,28.29,False
Nicole,Davila,62.85,False
Rosemary,Ritter,24.5,False
Anna,Olson,29.33,False
Judith,Ellison,47.77,False
Maddison,Stein,36.43,False
Kailee,Glover,81.42,False
Dixie,Wilcox,46.77,False
Matteo,Garrett,98.41,False
Fabian,Bean,9.56,False
Kyla,Stevens,95.98,False
Lia,Gallegos,37.02,False
Reece,Francis,8.3,False
Gary,Hoffman,52.25,False
Cory,Glass,62.86,False
Dwayne,Blankenship,75.02,False
Xander,May,40.58,False
Yamilet,Lowe,52.08,False
Mira,Leblanc,37.91,False
Catalina,Meyers,27.85,False
Avery,Valencia,43.32,False
Renee,Chapman,20.28,False
Eleanor,Scott,3.4,False
Karson,Chan,31.77,False
June,Mcguire,44.67,False
Finley,Ibarra,2.08,False
Frances,Kane,27.87,False
Mckenzie,Miles,45.7,False
Matthew,Mckenzie,26.69,False
Scarlett,Love,66.77,False
Kade,Lozano,51.2,False
Tabitha,Escobar,2.85,False
August,Espinoza,58.14,False
Kristian,Dickerson,31.07,False
Orlando,Perez,12.09,False
Nicholas,Torres,44.62,False
Shawn,Hutchinson,47.54,False
Mohammad,Macdonald,80.54,False
Dorian,Malone,56.57,False
Carlos,Christian,4.21,False
Dexter,Marshall,66.56,False
Alayna,Klein,38.12,False
Leonard,Dickerson,97.74,False
Natalee,Wilkins,27.48,False
Jadyn,Boyd,57.07,False
Mohamed,Reid,70.34,False
Samantha,Norton,92.93,False
Paris,Mckee,99.27,False
Kasen,Lara,81.11,False
Brayden,Austin,42.7,False
Angel,Weber,59.56,False
Casey,Cobb,41.01,False
Melody,Sherman,8.62,False
Catalina,Brady,66.39,False
Donte,Arellano,49.51,False
Jorden,Berger,40.5,False
Preston,Goodman,84.27,False
Kyan,Compton,22.69,False
Francesca,Reynolds,48.22,False
Josiah,Carroll,62.99,False
Marcel,Avila,17.21,False
Andrea,Vasquez,11.53,False
Haven,Grant,38.23,False
Gilberto,Herman,76.67,False
Guillermo,Schultz,60.23,False
Kadyn,Villanueva,49.21,False
Keagan,Delgado,21.83,False
Cedric,Ibarra,98.37,False
Amare,Morse,36.61,False
Xander,Riley,26.25,False
Savanna,Alvarado,15.08,False
Abby,Walton,47.05,False
Maliyah,Dalton,25.04,False
Cade,Weiss,67.03,False
Shelby,Logan,83.03,False
Damien,Chase,36.88,False
Rhys,Nichols,95.06,False
Marlee,Bonilla,33.03,False
David,Nguyen,82.39,False
Nathalie,Aguilar,31.59,False
Rayan,Mcclure,87.31,False
Misael,Garcia,72.42,False
Trey,Villegas,71.35,False
Krish,Dunlap,25.76,False
Maya,Moses,35.84,False
Nathanael,Valdez,71.63,False
Aleena,Nelson,51.26,False
Nayeli,Davidson,92.0,False
Lauryn,Herring,17.42,False
Kaylah,Rogers,18.54,False
Jaden,Garrett,30.29,False
Javon,Gomez,98.3,False
Camila,Benjamin,73.22,False
Felix,Gallagher,59.38,False
Harper,Burns,19.22,False
Shirley,Powell,46.7,False
Eden,Stafford,17.31,False
Zion,Ellis,12.14,False
Julie,Lindsey,39.11,False
Zara,Harrell,91.44,False
Emerson,Herrera,61.29,False
Desiree,Goodwin,73.4,False
Rylie,Hernandez,50.4,False
Aileen,Escobar,68.11,False
Maurice,Jordan,34.22,False
Branden,Mcintosh,51.37,False
Bria,Cole,11.72,False
Julia,Hayden,64.14,False
Johnathon,May,36.65,False
Danna,Velasquez,3.04,False
Jade,Clay,30.12,False
Jenna,Schmidt,92.25,False
Claudia,Schneider,93.3,False
Urijah,Horne,37.58,False
Andrew,Rhodes,97.57,False
Scott,Andrade,39.41,False
Dillan,Charles,52.4,False
Elvis,Benton,8.46,False
Sloane,Duke,98.55,False
Jovan,Rich,53.94,False
Helen,Castaneda,38.44,False
Tiffany,Haley,79.17,False
Mohammad,Espinoza,4.53,False
Leyla,Porter,35.32,False
Elaina,Velasquez,43.11,False
Anna,Frye,91.91,False
Keshawn,Li,61.71,False
Brent,Boyer,3.2,False
Alexander,Barron,19.56,False
Evelyn,Potter,98.31,False
Heath,Bond,45.43,False
Brooklyn,Huynh,36.02,False
Zoe,Nichols,44.61,False
Raphael,Rivas,23.38,False
Cohen,Mcintosh,75.42,False
Zackery,Bishop,17.91,False
Jocelyn,Jennings,51.58,False
Macie,Lowery,0.61,False
Shannon,Villegas,72.8,False
Zayden,Knox,79.16,False
Wade,Walls,41.89,False
Damon,Spears,42.03,False
Finley,Dillon,45.27,False
Billy,Gonzales,0.31,False
Charity,Ortiz,24.92,False
Sabrina,Dunn,1.57,False
Haylie,Stewart,16.55,False
Tessa,Maxwell,87.47,False
Mira,Carrillo,2.4,False
Ariel,Church,69.92,False
Sebastian,Evans,58.12,False
Shayna,Richard,19.1,False
Marianna,Combs,19.36,False
Kamari,Vang,33.18,False
Jackson,Ortega,2.49,False
Rex,Bentley,0.68,False
Jeremy,Griffith,38.49,False
Dean,Oconnell,58.79,False
Rudy,Lawson,18.72,False
Brendan,Baxter,94.5,False
Margaret,Bright,61.18,False
Rosemary,Spencer,67.57,False
Addison,Chavez,39.01,False
Colt,Orr,32.17,False
Sage,Mcknight,73.5,False
Miranda,Petersen,66.36,False
Harry,Wilcox,99.93,False
Kyla,Krueger,56.55,False
Draven,Salazar,18.85,False
Terrell,Tanner,3.39,False
Ashanti,Robinson,66.66,False
Theresa,Pruitt,46.07,False
Yasmin,Rice,70.17,False
Daphne,Petty,15.0,False
Kaydence,Haley,17.42,False
Hayley,Figueroa,79.17,False
George,Stevens,37.32,False
Augustus,Cross,31.06,False
Lillian,Hancock,93.82,False
Cedric,Pineda,25.3,False
Cali,Estes,69.84,False
Brynn,Dominguez,37.68,False
Marianna,Swanson,66.38,False
Evan,Tran,57.09,False
Humberto,Donovan,88.88,False
Damien,Keith,29.68,False
Devan,Franco,36.51,False
Elisabeth,Cameron,15.15,False
Joaquin,Benton,69.43,False
Jaydon,Miller,42.18,False
Alaina,Callahan,98.55,False
Jerry,Sims,29.11,False
Urijah,Mcconnell,67.38,False
Elle,Collier,99.97,False
Carly,Ryan,76.25,False
Lorelai,Holmes,3.83,False
Marina,Hess,98.57,False
Melanie,Arellano,41.0,False
Olivia,Reese,51.58,False
Marely,Parker,26.07,False
Drew,Mitchell,32.61,False
Jordin,Lawson,83.06,False
Salma,Wallace,64.55,False
Esteban,Fletcher,60.9,False
King,Coleman,95.54,False
Trystan,Yoder,94.54,False
Brian,Ramos,54.47,False
Tori,Osborne,58.22,False
Keyon,Kemp,42.75,False
Prince,Oconnell,54.57,False
Ellen,Hammond,6.83,False
Adolfo,Mcmillan,57.66,False
Marissa,Harding,77.51,False
Valery,Stuart,51.9,False
Marquis,Meyers,44.4,False
Izabelle,Stout,49.69,False
Graham,Bray,86.16,False
Randall,Wolf,29.73,False
Immanuel,Zimmerman,92.31,False
Dane,Mcdowell,88.58,False
Easton,Villegas,4.76,False
Larissa,Gordon,3.59,False
Tabitha,Houston,43.75,False
Teagan,Brooks,28.72,False
Branden,Levy,81.25,False
Amiah,Landry,37.97,False
Sergio,Trujillo,60.06,False
Tessa,Crawford,41.82,False
Jaidyn,Brennan,60.92,False
Anya,Castro,4.7,False
Judah,Curtis,23.45,False
Luna,Terry,84.43,False
Kayley,Shields,20.21,False
Orion,Bolton,81.21,False
Adalyn,Pittman,32.09,False
Ralph,Hardin,56.44,False
Carson,Potter,70.13,False
Raquel,Jacobs,54.77,False
Arjun,Jordan,1.39,False
Lana,Wilkinson,9.12,False
Steven,Kim,47.8,False
Summer,Beltran,81.63,False
Katelynn,Costa,54.07,False
Jimena,Woodard,62.28,False
Camron,Hawkins,52.21,False
Simeon,Luna,34.26,False
Alivia,Nichols,39.11,False
Martin,Brewer,7.61,False
Oswaldo,Sexton,14.5,False
Leland,Rubio,20.12,False
Broderick,Parsons,71.53,False
Raul,Fuentes,99.19,False
Keagan,Ford,57.93,False
Leonardo,Bradford,62.17,False
Morgan,Cunningham,2.11,False
Sterling,Butler,83.83,False
Donavan,Peck,69.09,False
Ryland,Long,95.44,False
Ashley,Mcdonald,63.6,False
Jakob,Callahan,86.53,False
Franco,Huber,3.04,False
Lily,Cowan,4.86,False
Colby,Hebert,75.22,False
Nikolai,Schneider,16.76,False
Caitlin,Hernandez,26.34,False
Cecelia,Mcdaniel,3.31,False
Baylee,Simmons,19.31,False
Messiah,Berry,55.96,False
Jorden,Sheppard,63.06,False
Giuliana,Nelson,86.45,False
Ian,Gillespie,98.58,False
Mateo,Shannon,74.02,False
Carlie,Miles,46.97,False
Averi,Briggs,46.3,False
Marley,Bates,12.64,False
Jake,Frost,62.41,False
Uriel,Page,27.12,False
Curtis,Andrade,59.46,False
Laney,Bryant,71.41,False
Claire,Mccall,44.99,False
Elise,Henry,32.8,False
Paige,White,70.34,False
Heaven,Blackburn,20.68,False
Emely,Mendez,44.4,False
Tyshawn,Jacobs,23.41,False
Jerry,Rocha,65.52,False
Kallie,Frost,92.55,False
Teagan,Hammond,46.27,False
Alma,Sweeney,9.9,False
Lila,Johns,17.94,False
Penelope,Buchanan,63.91,False
Kylan,Bird,11.93,False
Summer,Rosales,75.36,False
Jabari,Bradley,57.19,False
Freddy,Moore,50.63,False
Sincere,Newman,4.19,False
Braydon,Burton,27.27,False
Zoie,Rowland,27.75,False
Nicolas,Li,27.61,False
Miguel,Collins,87.66,False
Wilson,Cardenas,24.9,False
Jordyn,Riddle,79.47,False
Tyson,Underwood,61.21,False
Alessandro,Spence,63.06,False
Virginia,Warren,7.93,False
Josephine,Wu,51.11,False
Jayvion,Merritt,35.68,False
Leah,Copeland,77.13,False
Jalen,Harrison,1.12,False
Scott,Spencer,66.67,False
Presley,Alvarado,47.37,False
Remington,Salas,2.28,False
Keyla,Rogers,76.86,False
Gilberto,Griffith,87.22,False
Henry,Aguilar,3.96,False
Dana,Kane,15.59,False
Ayana,Perkins,14.38,False
Keely,Reed,87.74,False
Dayami,Powell,60.01,False
Skye,Keith,47.32,False
Dallas,Meyer,9.01,False
Giuliana,Kelley,98.64,False
Monique,Harvey,90.28,False
Frederick,Munoz,13.42,False
Todd,Suarez,47.65,False
Jacquelyn,Walker,68.61,False
Amare,Hubbard,56.02,False
Jonathon,Jackson,61.27,False
Kylee,Johns,3.65,False
Wade,Hines,69.4,False
Ezequiel,Hickman,89.29,False
Aleena,Lucero,57.93,False
Jadyn,Case,33.07,False
Angela,Santana,14.35,False
Brogan,Roman,99.35,False
Javion,Mercado,32.1,False
Brisa,Randolph,9.28,False
Samuel,Montgomery,2.89,False
Maverick,Kane,94.34,False
Lily,Gallegos,66.51,False
Miles,Drake,54.23,False
Marcel,Ramsey,74.72,False
Justus,Miranda,92.71,False
Nathan,Dickson,99.43,False
Gaige,Benjamin,1.15,False
Myles,Holmes,12.96,False
Charlotte,Burgess,66.75,False
Janet,Parrish,0.65,False
Keagan,Middleton,47.8,False
Jonah,Coffey,91.48,False
Aubree,Cannon,73.9,False
Konner,Arroyo,50.77,False
Kaiden,Jensen,35.21,False
Jaydin,Bauer,22.68,False
Marc,Harrington,43.97,False
Nikhil,Monroe,26.62,False
Raquel,Barajas,47.57,False
Katherine,Peterson,43.72,False
Colin,Wolf,86.95,False
Seamus,Hawkins,86.95,False
Destinee,Hinton,17.26,False
Mary,Oneill,3.17,False
Gina,Reilly,76.96,False
Arielle,Rosales,32.53,False
Ean,Middleton,86.43,False
Kelton,Francis,42.54,False
Kennedi,Petty,59.86,False
Wesley,Richards,25.39,False
Siena,Mcclain,66.95,False
Jadiel,Velasquez,16.88,False
Kierra,Berg,52.51,False
Reece,Mccullough,51.78,False
Reilly,Reynolds,32.79,False
Joslyn,Rubio,37.23,False
Brendan,Lucero,23.51,False
Diya,Long,66.37,False
Gavin,Horne,62.59,False
Marisa,Wheeler,16.45,False
Holly,Mosley,89.03,False
Yosef,Rasmussen,77.41,False
Gabriella,Peck,77.46,False
Aubree,Joyce,46.28,False
Coby,Blanchard,4.91,False
Joyce,Miller,91.94,False
Alden,Hodges,36.24,False
Whitney,Gardner,99.51,False
Matias,Briggs,20.36,False
Monserrat,Dennis,58.48,False
Kenna,Whitaker,31.87,False
Araceli,Vance,20.78,False
Derick,Cantu,35.76,False
Frank,Medina,10.51,False
Simeon,Whitney,22.82,False
Abram,Flowers,98.35,False
Morgan,Davis,4.16,False
Javier,Wagner,47.24,False
Erika,Costa,20.75,False
Karlee,Casey,40.57,False
Joshua,Beltran,91.2,False
Amirah,Barajas,3.34,False
Yareli,Merritt,9.7,False
Moises,Bowen,64.58,False
Harley,Gibbs,94.04,False
Katie,Buckley,49.78,False
Hannah,Velazquez,68.61,False
Carl,Villa,70.16,False
Delaney,Nixon,57.67,False
Keegan,Maynard,11.42,False
Moshe,Horn,28.97,False
Libby,Tate,34.97,False
Kash,Rasmussen,56.7,False
Camila,Hensley,73.75,False
Weston,Shannon,60.54,False
Kaylin,Sloan,30.54,False
Emmalee,Frye,33.75,False
Luna,Mack,25.47,False
Porter,Scott,65.58,False
Alani,Patel,10.17,False
Sabrina,Griffith,2.86,False
Julianne,Trevino,93.78,False
Diya,Bird,11.12,False
Warren,Copeland,73.05,False
Izayah,Dunn,13.87,False
Charity,Spence,61.72,False
Louis,Francis,37.71,False
Nathanael,Mccann,87.23,False
Camryn,Summers,96.37,False
Jayden,Mckee,79.65,False
Conrad,Mcgee,54.13,False
Odin,Murphy,22.78,False
Rayan,Zamora,34.24,False
Thaddeus,Andrews,76.65,False
Jade,Palmer,53.68,False
Martin,Graham,52.69,False
Jamison,Phelps,58.08,False
Taniyah,Mcdowell,24.44,False
Ahmed,Willis,58.74,False
Emilie,Macias,43.52,False
Samantha,Kemp,19.26,False
Alvin,Espinoza,51.37,False
Raquel,Sweeney,48.67,False
Vaughn,James,58.11,False
Miles,Vaughn,72.48,False
John,Dennis,66.34,False
Reynaldo,Hampton,76.02,False
Lilah,Gray,96.08,False
Jaliyah,Benton,2.29,False
Shyann,Manning,80.03,False
Maya,Lawson,77.81,False
Lexie,Dalton,40.67,False
Ivan,Franklin,75.39,False
Taniyah,Randall,89.75,False
Karina,Casey,19.25,False
Jax,Ross,8.83,False
Summer,Compton,28.34,False
Kaitlin,Knapp,55.12,False
Jazmine,Graham,56.82,False
Reece,Oneill,80.1,False
Luka,Mcbride,8.84,False
Makenna,Barron,38.15,False
Kara,May,71.68,False
Brenton,Boone,36.71,False
Kinsley,Mullen,22.26,False
Dayton,Rios,62.62,False
Ricardo,Whitney,72.19,False
Desmond,Arias,89.65,False
Lyla,Gilmore,85.44,False
Gracie,Farmer,48.77,False
Jaquan,Gregory,55.98,False
Dakota,Evans,98.74,False
Terrell,Higgins,88.46,False
Chris,Lewis,23.36,False
Eliezer,Todd,70.27,False
Lorelai,Odonnell,1.19,False
Cherish,Nelson,66.31,False
Julius,Johnson,8.69,False
Timothy,Velazquez,71.62,False
Anderson,Patterson,13.46,False
Kayden,Boyd,0.47,False
Makai,Kidd,76.64,False
Matilda,Mcpherson,31.37,False
Jabari,Ponce,24.38,False
