first_name,last_name,price,above_100
Maximo,Hull,263.37,True
Santino,Winters,381.94,True
Kaya,Bennett,286.67,True
Noe,Olsen,589.83,True
King,Wilkins,369.46,True
Mara,Love,257.83,True
Jaslene,Pollard,672.56,True
Cash,Duarte,759.29,True
Justin,Davenport,467.03,True
Alanna,Villanueva,539.93,True
Annabel,English,297.91,True
Damon,Fields,497.3,True
Harper,Conway,448.58,True
Sydnee,Murphy,563.7,True
Hailee,Manning,757.07,True
Kailyn,Salinas,498.36,True
Laila,Mckenzie,899.63,True
Juliana,Pacheco,99.21,False
Zavier,Bautista,209.0,True
Christina,Newton,609.55,True
Jerry,Oconnor,863.72,True
Ruby,Mercado,597.75,True
Jessie,Gutierrez,357.14,True
Zariah,Warner,760.54,True
Salvatore,Butler,915.23,True
Branson,Bradshaw,366.81,True
Gia,Clay,69.41,False
Jace,Mcgrath,176.32,True
Melissa,Contreras,397.28,True
Jasmin,Duarte,319.88,True
Yuliana,Malone,139.48,True
Draven,Pittman,264.88,True
Asia,Clay,907.92,True
Cohen,Roy,911.52,True
Alison,Hancock,886.08,True
Scott,Carr,982.85,True
Victoria,Thornton,304.65,True
Laylah,Townsend,513.34,True
Humberto,Mccarthy,6.25,False
Janelle,Robbins,164.67,True
Haiden,Moran,903.99,True
Liliana,Conway,501.74,True
Erick,Whitney,483.51,True
Gracelyn,Berg,878.53,True
Ana,Pacheco,460.54,True
Brady,Logan,32.55,False
Christina,Schmidt,620.31,True
Scott,Middleton,628.55,True
Azaria,Brock,924.76,True
Trystan,Bowen,822.74,True
Marley,Gregory,147.02,True
Allan,Barry,180.38,True
Blake,English,485.59,True
Hannah,Valentine,558.07,True
Sidney,Nelson,701.14,True
Jase,Shields,880.29,True
Sandra,Ashley,745.63,True
Rodolfo,Ho,650.87,True
Alexis,Bautista,990.11,True
Molly,Carey,445.86,True
Vincent,Chavez,803.43,True
Julien,Williams,65.44,False
Alyson,Randall,621.02,True
Semaj,Arellano,493.68,True
Adeline,Todd,502.27,True
Billy,Hensley,817.0,True
Corey,Macias,56.42,False
Brice,Wise,481.06,True
Tatiana,Allison,905.58,True
Josephine,Finley,733.95,True
Dominick,Boyer,187.16,True
Amari,Zamora,11.01,False
Kenny,Christensen,782.69,True
Angie,House,399.84,True
Esmeralda,Esparza,45.7,False
Aimee,Cline,629.64,True
Brian,Warren,949.45,True
Bailey,Craig,333.32,True
Rose,Fletcher,765.99,True
Fiona,Winters,186.96,True
Julien,Whitaker,288.74,True
Alivia,Pitts,700.99,True
Paige,Mcclure,56.71,False
Harry,Chambers,255.85,True
Sullivan,Brady,516.7,True
Jaylah,Duke,914.25,True
Jamie,Ball,626.5,True
Kadyn,Sloan,68.42,False
Louis,Riggs,865.46,True
Desiree,Kaiser,415.39,True
Jaydan,Villanueva,447.91,True
Valery,Mitchell,236.88,True
Eleanor,Fowler,886.11,True
Zayden,Powell,99.75,False
Lyla,Espinoza,608.23,True
Darian,Mcneil,564.86,True
Yareli,Petersen,821.65,True
Zavier,Coleman,387.27,True
Rachel,Wilcox,226.79,True
Grant,Reyes,168.3,True
Emelia,Sosa,690.04,True
Hezekiah,Contreras,331.65,True
Nick,Lopez,988.5,True
Kody,Stanley,33.81,False
Aydin,Bauer,677.93,True
Jordan,Holden,9.62,False
Ramon,Church,434.27,True
Briana,Walsh,108.0,True
Nikolai,Riddle,737.69,True
Roberto,Jacobs,852.74,True
Sanai,Gallegos,738.63,True
Kaya,Sellers,693.48,True
Dayana,Baird,395.67,True
Lauryn,Ball,523.12,True
Deegan,Malone,618.72,True
Olivia,Calderon,531.16,True
Dominique,Rose,672.28,True
Jimena,Barker,523.52,True
Lillianna,Buckley,819.95,True
Ana,Duarte,906.24,True
Henry,Ellis,361.55,True
Michelle,Werner,525.96,True
Issac,Jefferson,650.64,True
Colby,Larson,212.63,True
Hudson,Lucero,866.56,True
Nayeli,Logan,517.6,True
Alena,Prince,380.26,True
Jaxon,Mcclain,382.65,True
Angelina,Harris,863.06,True
Adrianna,Mora,886.02,True
Emiliano,Oconnor,728.73,True
Jacoby,Holloway,525.94,True
Audrey,Mathis,745.05,True
Isabella,Montgomery,982.4,True
Jadiel,Fowler,208.64,True
Bruce,Camacho,563.13,True
Brylee,Valencia,425.9,True
Taylor,Holland,916.34,True
Eddie,Henderson,261.22,True
Makhi,Barber,376.48,True
Lucas,Mason,503.23,True
Hayden,Gould,765.61,True
Diana,Brandt,895.5,True
Leon,Buckley,386.32,True
Kaia,Golden,767.49,True
Esmeralda,Walls,901.52,True
Sofia,Hart,36.42,False
Delaney,Harding,118.99,True
Janae,Taylor,15.86,False
King,Mclaughlin,231.79,True
Gunnar,Blake,165.52,True
Ariana,Alvarez,800.09,True
Kaitlynn,Garrison,612.38,True
Lilah,Ramsey,240.77,True
Jeramiah,Chavez,668.44,True
Jayvon,Nelson,320.36,True
Madalynn,Payne,681.35,True
Yosef,Matthews,375.01,True
Braden,Thompson,761.83,True
Jamarcus,Mcdaniel,748.1,True
Tori,Tapia,933.18,True
Frankie,Lawrence,64.03,False
Jalen,Singleton,230.77,True
Damarion,Lindsey,873.07,True
Lilianna,Reed,783.0,True
Finley,Levy,127.45,True
Katrina,Brock,792.9,True
Gracelyn,Leon,107.09,True
Darren,Ryan,358.84,True
Kyan,Andersen,732.89,True
Dante,Haynes,183.29,True
Bruno,Shannon,54.58,False
Mattie,Forbes,242.98,True
Matthew,Reese,420.86,True
Laurel,Flowers,2.98,False
Karli,Warren,690.89,True
Sherlyn,Mueller,648.17,True
Alexia,Gardner,571.17,True
Jeffery,Andrews,408.66,True
Callum,Roach,281.29,True
Jacoby,Cannon,900.61,True
Gustavo,Zuniga,899.55,True
Grayson,Rowland,252.89,True
Carter,Flores,27.82,False
Kathleen,Long,598.31,True
Caiden,Curtis,805.61,True
Marvin,Bowen,809.19,True
Claire,Cobb,534.78,True
Haleigh,Petty,405.88,True
Phoebe,Dean,673.25,True
Alisa,Duffy,512.92,True
Judith,Padilla,11.41,False
Karli,Meza,115.97,True
Marco,Strong,420.98,True
Tamia,Rogers,70.05,False
Alex,Cochran,39.81,False
Asher,Calhoun,819.19,True
Jayden,Lynn,274.07,True
Adrien,Leach,774.93,True
Haleigh,Mays,761.33,True
Alma,Nunez,185.86,True
Jase,Baird,65.51,False
Karlee,Griffin,842.55,True
Allyson,Clayton,822.86,True
Trystan,Meadows,905.98,True
Kayla,Mccarty,777.67,True
Leyla,Carson,403.34,True
Rory,Walters,635.73,True
Sanai,Harris,662.16,True
Yandel,Poole,319.42,True
Hope,Wyatt,710.01,True
Summer,Clarke,137.2,True
Justin,Hill,936.46,True
Denisse,Cox,180.58,True
Arthur,Cummings,167.92,True
Lillianna,Hoffman,787.46,True
Karlee,Gilbert,395.56,True
Jayleen,Woodward,248.49,True
Derrick,Tapia,445.55,True
Deangelo,Levine,132.29,True
Evie,Booth,852.84,True
Zaiden,Lindsey,714.39,True
Joel,Campos,962.91,True
Katrina,Holmes,448.64,True
Faith,Logan,293.89,True
Terrence,Cline,178.67,True
Sonny,Hunt,343.27,True
Kathy,Castillo,380.24,True
Reilly,Hanna,583.85,True
Shelby,Pearson,850.19,True
Sherlyn,Allison,108.8,True
Rubi,Burnett,849.3,True
Rylee,Mckay,747.85,True
Kieran,Branch,380.44,True
Armani,Simpson,228.34,True
Damon,Romero,593.05,True
Anton,Barnes,211.72,True
Danika,Valenzuela,978.8,True
Janiah,Vargas,151.1,True
Madison,Parsons,879.59,True
Jasmin,Wyatt,193.18,True
Aiden,Booker,904.52,True
Vaughn,Whitney,799.69,True
Savion,Hardin,193.45,True
Tyler,Brewer,563.94,True
Houston,Salas,854.2,True
Brady,Booth,629.26,True
Elle,Black,198.4,True
Mallory,Clayton,495.29,True
Hailie,Haley,837.99,True
Violet,Conley,506.73,True
Kody,Macdonald,92.18,False
Cristopher,Barron,140.02,True
Kadyn,Beasley,465.9,True
Azul,Kaiser,249.26,True
Cali,Evans,74.45,False
Larry,Maynard,108.71,True
Hadley,Rosario,624.47,True
Maci,Salinas,118.8,True
Jaylyn,Bernard,388.81,True
Jaylene,Skinner,162.21,True
Nicholas,Lowe,613.38,True
Alena,Mcdonald,524.97,True
Celia,Patel,828.76,True
Alana,Santos,297.03,True
Julissa,Carpenter,573.48,True
Alison,Archer,521.39,True
Colin,Ball,539.8,True
Justice,Gillespie,480.49,True
Annabelle,Watson,98.69,False
Willow,Ferrell,350.09,True
Case,Shaffer,201.37,True
Jackson,Weaver,893.49,True
Brady,Hopkins,390.21,True
Livia,Tucker,547.56,True
Miranda,Saunders,38.31,False
Lia,Cobb,348.38,True
Jaylin,Lozano,623.05,True
Tess,Livingston,982.25,True
Marissa,Wu,293.53,True
Chloe,Petersen,777.19,True
Katherine,Armstrong,986.07,True
Shania,Strong,521.95,True
Jair,Lamb,502.12,True
Thalia,Whitney,878.67,True
Jorge,Mcclure,189.27,True
Delaney,Carr,297.25,True
Jaylyn,Stark,660.32,True
Rebecca,Mayer,348.68,True
Mya,Bowen,272.73,True
Mohamed,Orr,458.69,True
Chandler,Howard,643.09,True
Leia,Hood,336.89,True
Ariana,Nixon,181.42,True
Keon,Carpenter,426.7,True
Roman,Grant,984.41,True
Alayna,Cantrell,164.18,True
Allie,Wiggins,383.41,True
Thaddeus,Whitney,871.89,True
Priscilla,Harrington,773.69,True
Kellen,Blake,396.44,True
Jadyn,Reynolds,34.51,False
Jamiya,Wade,418.08,True
Allison,Parsons,377.77,True
Julissa,Whitehead,256.44,True
Calvin,Schaefer,636.29,True
Raiden,Randall,952.44,True
Izayah,Odonnell,748.97,True
Esteban,Carey,677.18,True
Jaydin,Pruitt,24.44,False
Kaley,Dunlap,183.14,True
Chloe,Rowland,814.29,True
Willow,Salas,657.18,True
Jayvion,Benton,980.3,True
Aileen,Reed,971.33,True
Carlos,Hicks,28.37,False
Mario,Goodman,676.67,True
Ricky,Kirk,728.15,True
Luciana,Sanders,608.8,True
Luka,Figueroa,983.22,True
Kirsten,Moses,362.89,True
Cash,Golden,12.58,False
Jaydin,Archer,852.19,True
Harley,Haas,360.93,True
Zaid,Davidson,640.92,True
Ashlynn,Zhang,359.0,True
Jazmin,Cook,736.38,True
Giovanna,Lowery,522.08,True
Mohammad,Vega,340.66,True
Melany,Graham,746.02,True
Brenton,Carrillo,367.64,True
Kinsley,Faulkner,512.86,True
Madisyn,Mcknight,415.47,True
Kaeden,Calhoun,431.14,True
Mina,Valentine,569.27,True
Franklin,Lucas,496.55,True
Isabelle,Nunez,489.07,True
Kayden,Graves,429.72,True
Karson,Castro,973.2,True
Clarissa,Moody,306.51,True
Beau,Potter,889.62,True
Maeve,Hodges,915.07,True
Emely,Howard,646.83,True
Marcelo,Flores,717.92,True
Jayvion,Parks,212.74,True
Selah,Lewis,697.4,True
Julissa,Barr,747.37,True
Isabela,Mcneil,814.73,True
Denise,Reese,180.47,True
Tianna,Woodward,376.9,True
Gisselle,Lang,333.33,True
Kailey,Wolf,163.42,True
Sharon,Erickson,707.58,True
Callum,Lester,430.76,True
Kaleb,Vargas,276.84,True
Janiah,Christian,610.31,True
Mollie,Hutchinson,158.23,True
Rhianna,Conway,582.18,True
Randy,Roman,462.5,True
Monica,Riddle,318.71,True
Roland,Norman,337.33,True
Ernest,Mccoy,867.22,True
Pierce,Hall,215.04,True
Rhys,Kirk,245.41,True
Calvin,Sloan,662.07,True
Abdullah,Glover,165.71,True
Laurel,Blackburn,516.69,True
Layton,Bernard,749.72,True
Cason,Fox,407.05,True
Aspen,Hutchinson,145.26,True
Noe,Hampton,588.19,True
Selah,Bishop,392.94,True
Jazmine,Garrett,222.78,True
Jaylin,Riggs,624.61,True
Dashawn,Guerra,918.02,True
Reese,Hansen,181.96,True
Devyn,Oneill,265.52,True
Mohammed,Lawrence,310.86,True
Jayvion,Melendez,683.31,True
Raelynn,Mack,840.78,True
Evelin,Olsen,313.34,True
Dean,Padilla,235.31,True
Aileen,Chen,276.01,True
Harry,Braun,812.38,True
Connor,Pennington,380.61,True
Aldo,Nicholson,826.65,True
Zayne,Benjamin,754.52,True
Lilianna,Huang,681.17,True
Izaiah,Chang,10.99,False
Nathan,Preston,810.06,True
Kaylynn,Carrillo,955.68,True
Keyla,Tate,762.68,True
Caitlin,Holt,890.59,True
Violet,Rivera,117.9,True
Ean,Ibarra,692.5,True
Makenna,Mcintosh,593.26,True
Leila,Dodson,413.75,True
Quincy,Hampton,757.72,True
Britney,Poole,951.67,True
Alfonso,Schwartz,648.72,True
Santos,Stewart,30.82,False
Javion,Randall,294.69,True
Yair,Schmitt,190.72,True
Joaquin,Roy,313.73,True
Tatum,Meyer,392.7,True
Jasmin,Mayo,316.2,True
Riley,Burton,541.99,True
Kathryn,Whitney,818.44,True
Devan,Bishop,620.55,True
Jaidyn,Mendoza,77.14,False
Alison,Pope,814.45,True
Jamarcus,Reyes,716.49,True
Angelo,Fowler,240.97,True
Kaitlyn,Avila,343.24,True
Beckham,Clayton,643.72,True
Nigel,Rhodes,419.17,True
Kian,Knapp,239.19,True
Jon,Ball,339.81,True
Nickolas,Orr,988.79,True
Maryjane,Escobar,413.95,True
Erika,Cross,232.65,True
Marc,Todd,72.67,False
Meghan,Espinoza,882.38,True
Nayeli,Fox,768.65,True
Chance,Cline,852.92,True
Kianna,Johns,538.77,True
Case,Morton,65.58,False
Kaden,Hammond,547.31,True
Larry,Dalton,471.14,True
Jasmin,Bryant,812.14,True
Terrell,Holder,487.32,True
Julio,Shaw,951.31,True
Rubi,Luna,892.67,True
Sadie,Acosta,241.5,True
Tanner,Boyd,916.87,True
Kameron,Manning,765.13,True
Maia,Arellano,943.97,True
Kiersten,Washington,667.17,True
Ethan,Becker,426.61,True
Soren,Mullins,957.9,True
Jaiden,Tanner,626.21,True
Kymani,Burnett,768.05,True
Mohamed,Lozano,655.37,True
Clayton,Reyes,149.32,True
Romeo,Barr,927.23,True
Jake,Howell,290.62,True
Britney,Singleton,812.69,True
Rihanna,Lopez,295.32,True
Macy,Duncan,641.14,True
Edith,Riggs,622.86,True
Kinley,Dalton,559.28,True
Cameron,Ho,229.99,True
Karson,Mullen,334.0,True
Gwendolyn,Hoffman,342.88,True
Dax,Foley,236.05,True
Hayley,Harvey,0.94,False
Ashanti,Gallegos,899.26,True
Jesse,Price,654.19,True
Valeria,Villa,50.32,False
Jake,Quinn,139.14,True
Jayvon,Farrell,662.74,True
Elian,Pitts,783.32,True
Joselyn,Allison,322.86,True
Miranda,Wise,399.91,True
Skylar,Serrano,345.88,True
Magdalena,Robinson,691.36,True
Liberty,Miller,785.19,True
Liberty,Peterson,356.13,True
Trinity,Graham,69.73,False
Aden,Mejia,396.31,True
Rudy,Brock,270.48,True
Branden,Rasmussen,637.48,True
Alexus,Guerra,208.74,True
Ace,Myers,990.68,True
Madilynn,Murphy,220.83,True
Jamiya,Kline,491.35,True
Leilani,Glenn,808.99,True
Matias,Chung,254.4,True
Kiara,Holmes,746.69,True
Thaddeus,Chapman,799.88,True
Ace,Dominguez,68.37,False
Livia,Kirk,717.32,True
Douglas,Keller,947.88,True
Alivia,Spears,352.43,True
Katelyn,Osborne,802.48,True
Max,Anthony,519.85,True
Lily,Hobbs,542.6,True
Tommy,Decker,38.88,False
Malakai,Ballard,847.28,True
Marcos,Herrera,159.69,True
Myles,Mckenzie,658.62,True
Nathen,York,342.26,True
Celeste,Bonilla,430.65,True
Delilah,Huang,666.8,True
Maritza,Short,551.83,True
Kenya,Casey,437.42,True
Dalia,Mcdaniel,428.2,True
Mateo,Durham,658.94,True
Mario,Kline,590.69,True
Jaiden,Clayton,133.39,True
Nathalie,Keller,322.84,True
Miranda,Berry,359.24,True
Celia,Lawson,505.99,True
Travis,Mcdowell,418.04,True
Hadassah,Benton,554.83,True
Ayaan,Kirby,844.76,True
August,Noble,242.1,True
Brynlee,Rogers,978.87,True
Jaylah,Yang,292.79,True
Thomas,Rhodes,616.81,True
Santiago,Mcpherson,393.23,True
Emmanuel,Obrien,214.92,True
Rashad,Harding,190.6,True
Jason,Bird,392.26,True
Alonso,Ellis,835.6,True
Mike,Christian,670.55,True
Juliet,Orozco,372.04,True
Fiona,Schwartz,858.48,True
Quinton,Dominguez,814.68,True
Addison,Bird,49.92,False
Wayne,Middleton,388.46,True
Jean,Davenport,298.09,True
Milo,Sullivan,435.24,True
Keaton,Arnold,298.72,True
Maximillian,Petty,744.18,True
Ruben,Porter,172.05,True
Karley,Blackburn,854.04,True
Leland,Wilkins,251.89,True
Amir,Meza,613.01,True
Jean,Mclaughlin,351.5,True
Kathryn,Avila,969.46,True
Ayanna,Schroeder,828.97,True
Joaquin,Cummings,308.37,True
Maverick,Bryant,591.07,True
Bronson,Clark,828.14,True
Layton,Beck,429.71,True
Sara,Juarez,232.61,True
Melvin,Carr,360.07,True
Jillian,Adams,223.3,True
Liberty,Vega,381.38,True
Skye,Middleton,36.06,False
Amara,Brock,998.68,True
Kayden,Stone,368.13,True
Maia,Hancock,37.21,False
Harold,Mcdowell,660.91,True
Jack,Blackburn,58.28,False
Jaslene,Wall,751.72,True
Jeremy,Decker,763.83,True
Cameron,Maldonado,386.23,True
Paola,Shaw,675.27,True
Evelin,Bryant,838.2,True
Theodore,Oliver,398.1,True
Marlene,Atkinson,534.8,True
Aylin,Newman,270.85,True
Cristopher,Gilmore,609.84,True
Willie,Vargas,473.22,True
Emilio,Mills,26.77,False
Cassandra,Peck,725.81,True
Amaya,Ruiz,145.33,True
Jovany,Carroll,667.86,True
Amir,Webb,282.97,True
Alexa,Potter,468.01,True
Elisa,Casey,437.11,True
Leslie,Alvarez,198.59,True
Abigail,Wu,674.99,True
Asa,Shah,265.69,True
Marely,Wells,562.62,True
Raiden,Solomon,37.19,False
Katelyn,Yates,137.67,True
Francesca,Hayes,817.91,True
Fernanda,Sullivan,845.93,True
Brynn,Lawrence,849.31,True
Carleigh,Gibson,998.98,True
Ruby,Savage,266.7,True
Mariam,Rice,325.93,True
Rebecca,Russo,139.71,True
Kristina,Johns,362.47,True
Mario,Gallegos,505.26,True
Jazlyn,Shepard,434.28,True
Amanda,Stephens,704.95,True
Precious,Hebert,440.32,True
Evie,Salas,29.79,False
Emmanuel,Knox,682.52,True
Joy,Baldwin,108.43,True
Santos,Michael,273.04,True
Roger,Mahoney,889.29,True
Addyson,Novak,36.39,False
Winston,Acosta,119.34,True
Tyrese,Carrillo,401.21,True
Rodney,Frank,998.54,True
Charlotte,Reese,412.37,True
Josephine,Riggs,124.73,True
Braydon,Ayers,594.82,True
Willie,Charles,505.15,True
Emily,Moreno,136.05,True
Breanna,Horton,218.39,True
Elsie,Hicks,798.22,True
Ricardo,Benjamin,935.52,True
Beau,Barton,536.29,True
Melissa,Zimmerman,637.51,True
Krystal,Blanchard,33.74,False
Odin,Colon,593.18,True
Denise,Pratt,438.03,True
Nathan,Villa,435.99,True
Paulina,Bryan,810.35,True
Reina,Harrington,478.03,True
August,Martinez,396.46,True
Leo,Austin,147.67,True
Elias,Gonzales,824.59,True
Angel,Zhang,650.33,True
Ansley,Pruitt,318.82,True
Kenya,Shepard,480.72,True
Esther,Love,489.16,True
Ryan,Barber,485.64,True
Ashlee,Marquez,99.8,False
Livia,Snyder,873.9,True
Maximo,Porter,493.78,True
Jaiden,Kane,803.32,True
Terrance,Branch,814.61,True
Shirley,Patel,864.91,True
Walker,Watts,526.88,True
Amanda,Patterson,889.16,True
Angela,Sanford,419.34,True
Bruno,Vazquez,968.3,True
Teagan,Stout,431.52,True
Hana,Warner,401.62,True
Jazmin,Williams,785.06,True
Brynlee,Bowen,456.21,True
Jakobe,Woodward,77.46,False
Kristian,Kline,882.03,True
Craig,Benitez,294.42,True
Nicholas,Evans,768.11,True
Jaxson,Stone,223.14,True
Turner,Haynes,412.99,True
Diya,Contreras,719.73,True
Asa,Fuentes,820.58,True
Leyla,Watson,908.09,True
Patrick,Davies,928.99,True
Andreas,Floyd,550.58,True
Diya,Reyes,51.01,False
Wayne,Stokes,980.51,True
Aidyn,Cunningham,630.6,True
Jorge,Blevins,894.09,True
Maritza,Keller,747.73,True
Phoenix,Pineda,954.76,True
Yareli,Little,715.65,True
Mathias,Huynh,973.37,True
Ricardo,Moses,811.87,True
Chaim,Rush,474.81,True
Annabella,Brandt,841.68,True
Litzy,Zuniga,70.74,False
Leonard,Franklin,196.38,True
Evelyn,Mcpherson,363.04,True
Jayce,Mora,792.77,True
Nola,Williamson,598.76,True
Asia,Mccarty,589.94,True
Abbie,Neal,378.53,True
Luis,Little,77.78,False
Yair,Andrade,33.74,False
Diana,Mills,820.49,True
Rey,Leonard,214.33,True
Tucker,Ibarra,593.89,True
Amanda,Singleton,977.18,True
Ashtyn,Tyler,903.26,True
Kassidy,Rocha,269.43,True
Konnor,Montes,888.25,True
Brock,Reilly,249.46,True
Lexie,Gallegos,715.46,True
Rafael,Schmidt,210.34,True
Paulina,Jacobs,101.05,True
Amir,Galvan,212.1,True
Tiffany,Knapp,863.37,True
Evelin,Larsen,823.21,True
Kamden,Aguilar,638.15,True
Wayne,Warren,461.97,True
Kamari,Richardson,544.92,True
Savanna,Mcdonald,896.54,True
Violet,Mckay,750.04,True
Bryson,Kirby,396.46,True
Jazlene,Rivas,973.5,True
Mckayla,Lara,523.46,True
Ximena,Kaufman,813.27,True
Miya,Greer,120.39,True
Alexandria,Graham,940.29,True
Enzo,Norris,41.59,False
Krish,Rollins,897.98,True
Felipe,Frank,375.29,True
Camryn,Mcneil,178.05,True
Lawrence,Ponce,548.19,True
Talon,Edwards,932.17,True
Kenny,Vang,911.98,True
Joselyn,Barry,261.85,True
Linda,Rivera,968.12,True
Gerardo,Mcpherson,65.88,False
Jovany,Wagner,393.18,True
Kole,Torres,385.13,True
Larissa,Crosby,367.06,True
Nikhil,Koch,84.07,False
Matilda,Schroeder,886.57,True
Isaias,Jefferson,635.04,True
Zayne,Oneill,133.87,True
Braden,Horne,594.14,True
Melany,Beasley,772.7,True
Brenton,Caldwell,550.14,True
Gunnar,Howard,996.82,True
Nola,Reid,956.14,True
Aydan,Sawyer,701.95,True
Kimberly,Kidd,128.02,True
Ashanti,Sutton,338.7,True
Jair,Hampton,54.95,False
Cheyenne,Greer,354.15,True
Claudia,Ramsey,637.87,True
Kieran,Murphy,686.57,True
Jay,Moran,604.08,True
Giovanna,Velasquez,110.0,True
Winston,Sawyer,635.21,True
Dangelo,Nguyen,330.92,True
Thalia,Benson,747.26,True
Lucia,Hartman,519.06,True
Raymond,Graves,127.93,True
Aimee,Nichols,251.4,True
Cyrus,Compton,210.4,True
Mathias,Cox,455.9,True
Edwin,Ball,955.95,True
Jett,Tate,302.8,True
Yahir,Carey,666.9,True
Jacqueline,Baker,152.3,True
Mylee,Lutz,110.11,True
Jaylen,Wilcox,701.34,True
Kade,Lowe,791.7,True
Maliyah,David,183.52,True
Zaire,Frost,420.7,True
Hillary,Edwards,228.07,True
Giuliana,Lozano,330.11,True
Nelson,Weiss,589.77,True
Yareli,Mcintosh,545.7,True
Eduardo,Hopkins,213.57,True
Lizeth,Burnett,287.03,True
Pablo,Olsen,149.75,True
Matthias,Hood,577.49,True
Marisol,Mcneil,727.06,True
Aleena,Camacho,163.72,True
Javier,Lloyd,451.26,True
Houston,Dudley,506.56,True
Eve,Walker,233.81,True
Timothy,Cabrera,989.46,True
Macie,Singh,430.85,True
Lyric,Schultz,705.26,True
Gideon,Brock,392.42,True
Darnell,Myers,696.37,True
Hope,Gillespie,782.98,True
Mariyah,Wilcox,498.07,True
Liliana,Moyer,171.15,True
Alyson,Dominguez,819.97,True
Valentina,Berg,783.56,True
Seth,Gallagher,529.18,True
Jose,Ellison,807.72,True
Annabella,Savage,869.27,True
Willow,Delacruz,554.37,True
Maximillian,Freeman,413.44,True
Veronica,Henry,230.17,True
Paul,Gibson,641.35,True
Yesenia,Mata,250.52,True
Bryan,Cook,645.23,True
Stephen,Krause,120.66,True
Jefferson,Davidson,866.38,True
Heidi,Blanchard,532.54,True
Keegan,Espinoza,830.43,True
Alexandra,Mcdowell,795.87,True
Damari,Allen,943.45,True
Zaiden,Mooney,918.64,True
Charles,Goodman,385.23,True
Maya,Houston,532.08,True
Ryan,Hubbard,47.0,False
Gina,Roth,509.53,True
Asia,Turner,879.26,True
Marie,Valentine,62.61,False
Markus,Salas,638.09,True
Makaila,Casey,515.88,True
Elliot,Armstrong,273.68,True
Marlie,Collier,455.18,True
Diego,Zavala,295.66,True
Paula,Terry,440.77,True
Allen,Carr,766.12,True
Alexandria,Walker,213.16,True
Roy,Dalton,79.32,False
Maxwell,Browning,22.24,False
Shamar,Campos,106.21,True
Arielle,Lin,387.69,True
Kathleen,Doyle,973.94,True
Abel,Benitez,885.38,True
Shaniya,Avery,853.78,True
Cael,Spencer,653.7,True
Antwan,Cooper,994.62,True
Leland,Huynh,208.94,True
Payton,Day,733.66,True
Jillian,Baker,226.74,True
Micah,Becker,631.14,True
Mathew,Weiss,504.1,True
Bryson,Hess,86.15,False
Andres,Winters,959.65,True
Kyle,Petty,612.31,True
Jordon,Solomon,655.82,True
Brooke,Marsh,406.99,True
Vaughn,Leon,655.89,True
Nathaly,Washington,546.74,True
Yareli,Krueger,776.66,True
Teresa,Lucero,636.8,True
Meredith,Grimes,219.06,True
Anthony,Collins,788.35,True
Karen,Shepard,544.45,True
Tia,Lutz,31.35,False
Lacey,Moss,239.19,True
Courtney,Holland,139.21,True
Jasmin,Bass,370.81,True
Hayley,Flynn,440.85,True
Amirah,Blevins,687.51,True
Aurora,Hahn,337.51,True
Destiny,Odom,847.85,True
Sylvia,Simon,91.8,False
Autumn,Good,881.76,True
Seamus,Richardson,961.72,True
Hailie,Martinez,813.69,True
Zachary,Dixon,122.87,True
Jamarion,Stanton,760.58,True
Santino,Middleton,888.56,True
Soren,Poole,772.21,True
Reed,Higgins,647.75,True
Zaire,Sosa,534.52,True
Bruce,Acevedo,277.68,True
Jaron,Dawson,388.72,True
Sheldon,Rice,882.43,True
Payten,Roach,862.21,True
Joseph,Middleton,494.72,True
Annabella,Marks,119.69,True
Marcelo,Wiggins,274.46,True
Brennen,Mckenzie,230.03,True
Alexus,Velasquez,269.72,True
Lukas,Le,342.76,True
Trent,Willis,292.77,True
Agustin,Faulkner,470.1,True
Danna,Mckay,971.81,True
Christian,Lucas,732.91,True
Kaiya,Bautista,69.2,False
Dayana,Gay,46.43,False
Reese,Keller,797.71,True
Kamden,Lutz,614.42,True
Austin,Cooley,667.74,True
Kaeden,Calderon,829.47,True
Azul,Barnett,419.67,True
Shyanne,Gutierrez,39.82,False
Hudson,Baird,564.97,True
Derick,Frazier,365.91,True
Payton,Sharp,452.89,True
Donna,Potts,160.07,True
Emanuel,Rivera,901.01,True
Rhys,Miles,729.73,True
Trenton,Gonzalez,557.73,True
Savannah,Smith,775.45,True
Viviana,Garrett,405.97,True
Dulce,Cooper,824.77,True
Gael,Ortega,219.84,True
Arabella,Rivera,672.18,True
Scarlet,Harris,704.86,True
Kenneth,Huerta,69.31,False
Leilani,Herring,47.93,False
Skyla,Powell,186.63,True
Cindy,Mccall,530.82,True
Shaniya,Richard,556.73,True
Sage,Gould,295.7,True
Autumn,Mcmahon,902.76,True
Trey,Mann,350.09,True
Lucian,Malone,83.55,False
Trystan,Holt,684.83,True
Alma,Harrison,395.95,True
Courtney,Bentley,50.63,False
Turner,Jimenez,60.68,False
Deandre,Moreno,277.91,True
Marisol,Johns,283.66,True
Sydnee,Horn,322.76,True
Kaila,Livingston,208.72,True
Ciara,Holmes,943.18,True
Madalynn,Rivera,759.02,True
Miguel,Orozco,843.87,True
Eileen,Gill,943.21,True
Addison,Rodgers,814.42,True
Steve,Acosta,329.79,True
Eve,Choi,289.79,True
Simon,Roberson,421.18,True
Drake,Madden,542.79,True
